id,file_name,audio_path,gender,audio_duration,reference_raw,reference_normalized,prediction_raw,inference_time,rtf,status,error
1770,5502347062141358774.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/5502347062141358774.wav,MALE,14.4,این منطقی به نظر می‌رسد، زیرا روی زمین احساس نمی کنید که در حال حرکت هستید،اینطور نیست؟,این منطقی به نظر می‌رسد، زیرا روی زمین احساس نمی کنید که در حال حرکت هستید،اینطور نیست؟,این منطقی بنظر می‌رسد زیرا روی زمین احساس می‌کنید که در حال حرکت هستید توریست نیست,6.336150672999793,0.4400104634027634,ok,
1770,3489438708598302564.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/3489438708598302564.wav,MALE,10.62,این منطقی به نظر می‌رسد، زیرا روی زمین احساس نمی کنید که در حال حرکت هستید،اینطور نیست؟,این منطقی به نظر می‌رسد، زیرا روی زمین احساس نمی کنید که در حال حرکت هستید،اینطور نیست؟,این منطقی بنظر می‌رسد زیرا روی زمین احساس می‌کنید که درحال حرکت هستید اینطور نیست,2.6919124129999545,0.2534757451035739,ok,
1770,17100306197513963859.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/17100306197513963859.wav,MALE,10.02,این منطقی به نظر می‌رسد، زیرا روی زمین احساس نمی کنید که در حال حرکت هستید،اینطور نیست؟,این منطقی به نظر می‌رسد، زیرا روی زمین احساس نمی کنید که در حال حرکت هستید،اینطور نیست؟,این منطقی بنظر می‌رسد زیرا روی زمین احساس نمی‌کنید که در حال حرکت هستید اینطور نیست,2.6884838269998,0.26831175918161676,ok,
1948,10375540450909317904.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/10375540450909317904.wav,MALE,20.04,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند.,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تناسب بالاترین کرسی در کاخ بزرگ در شی آن جان خود را از دست داده‌اند,5.415765043999727,0.2702477566866131,ok,
1948,8223905827613204762.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/8223905827613204762.wav,MALE,21.18,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند.,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند,5.054340533000413,0.23863741893297513,ok,
1948,10571388579404636574.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/10571388579404636574.wav,MALE,18.48,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند.,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ در شی‌آن جان خود را از دست دادند,این سه پادشاهی یکی از خونین‌ترین دوران تاریخ چین باستان به حساب می‌آید که در آن هزاران نفر برای تصاحب بالاترین کرسی در کاخ بزرگ ترش شی آن جان در آن جان خود را از دست داده‌اند,5.7415048580000985,0.31068749231602266,ok,
1789,4327521183767946908.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/4327521183767946908.wav,MALE,23.64,نامزدهای دیگر شامل بهترین تصویر، کارگردان، فیلمبرداری، طراحی صحنه و لباس، ویرایش فیلم، امتیاز اصلی، طراحی تولید، ویرایش صدا، ترکیب صدا و فیلمنامه اصلی است.,نامزدهای دیگر شامل بهترین تصویر کارگردان فیلمبرداری طراحی صحنه و لباس ویرایش فیلم امتیاز اصلی طراحی تولید ویرایش صدا ترکیب صدا و فیلمنامه اصلی است,نامزد‌های دیگر شامل بهترین تصویر کارگردان فیلمبرداری طراحی صحنه و لباس ویرایش فیلم امتیاز اصلی طراحی تولید و ویرایش صدا ترکیب صدا و فیلمنامه اصلی است,6.281059890000051,0.26569627284264175,ok,
1789,9329841896476240863.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/9329841896476240863.wav,MALE,20.16,نامزدهای دیگر شامل بهترین تصویر، کارگردان، فیلمبرداری، طراحی صحنه و لباس، ویرایش فیلم، امتیاز اصلی، طراحی تولید، ویرایش صدا، ترکیب صدا و فیلمنامه اصلی است.,نامزدهای دیگر شامل بهترین تصویر کارگردان فیلمبرداری طراحی صحنه و لباس ویرایش فیلم امتیاز اصلی طراحی تولید ویرایش صدا ترکیب صدا و فیلمنامه اصلی است,نامزد‌های دیگر شامل بهترین تصویر کارگردان فیلمبرداری طراحی صحنه و لباس ویرایش فیلم امتیاز اصلی طراحی تولید ویرایش صدا ترکیب صدا و فیلنامه اصلی است,5.36187595399997,0.2659660691468239,ok,
1789,17696521779205290986.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/17696521779205290986.wav,MALE,20.76,نامزدهای دیگر شامل بهترین تصویر، کارگردان، فیلمبرداری، طراحی صحنه و لباس، ویرایش فیلم، امتیاز اصلی، طراحی تولید، ویرایش صدا، ترکیب صدا و فیلمنامه اصلی است.,نامزدهای دیگر شامل بهترین تصویر کارگردان فیلمبرداری طراحی صحنه و لباس ویرایش فیلم امتیاز اصلی طراحی تولید ویرایش صدا ترکیب صدا و فیلمنامه اصلی است,نامزد‌های دیگر شامل بهترین تصویر کارگردان فیلمبرداری طراحی صحنه و لباس ویرایش فیلم امتیاز اصلی طراحی تولید ویرایش صدا ترکیب صدا و فیلمنامه‌ی اصلی است,5.343598683999971,0.25739878053949766,ok,
1828,13721538440388451173.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/13721538440388451173.wav,MALE,11.76,جستجو در اینترنت برای عبارت 'دوره محیطی متخاصم' احتمالاً آدرس یک شرکت محلی را نشان می دهد.,جستجو در اینترنت برای عبارت دوره محیطی متخاصم' احتمالاً آدرس یک شرکت محلی را نشان می دهد,جستجو در اینترنت برای عبارت دوره محیطی متخاصم احتمالا آدرس یک شرکت محلی را نشان می‌دهد,3.3318045720002374,0.28331671530614266,ok,
1828,1105599852721109296.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/1105599852721109296.wav,MALE,10.08,جستجو در اینترنت برای عبارت 'دوره محیطی متخاصم' احتمالاً آدرس یک شرکت محلی را نشان می دهد.,جستجو در اینترنت برای عبارت دوره محیطی متخاصم' احتمالاً آدرس یک شرکت محلی را نشان می دهد,جستجو در اینترنت برای عبارت دوره محیطی متخاصم احتمالا آدرس یک شرکت محلی را نشان می‌دهد,2.2137445450002815,0.21961751438494856,ok,
1828,12933074727111781468.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/12933074727111781468.wav,MALE,11.88,جستجو در اینترنت برای عبارت 'دوره محیطی متخاصم' احتمالاً آدرس یک شرکت محلی را نشان می دهد.,جستجو در اینترنت برای عبارت دوره محیطی متخاصم' احتمالاً آدرس یک شرکت محلی را نشان می دهد,جستجو در اینترنت برای عبارت دوره‏ی محیطی متخاصم احتمالا آدرس یک شرکت محلی را نشان می‌دهد,3.6058143780001046,0.3035197287878876,ok,
1938,17937172805428960138.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/17937172805428960138.wav,MALE,14.4,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است، از جمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین.,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است از جمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است ازجمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین,3.581517042000087,0.24871646125000602,ok,
1938,15484903087141104859.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/15484903087141104859.wav,MALE,15.6,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است، از جمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین.,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است از جمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است ازجمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین,3.3146211220000623,0.21247571294872195,ok,
1938,5702963024179129727.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/5702963024179129727.wav,MALE,14.64,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است، از جمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین.,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است از جمله جدا کردن بیمار از سایرین برای جلوگیری از احتمال عفونت سایرین,این بیمارستان از پروتکلی برای کنترل عفونت استفاده کرده است ازجمله جدا کردن بیمار از سایرین برای جلوگیری از عفونت برای جلوگیری از احتمال عفونت سایر,3.7471862140000667,0.25595534248634333,ok,
1854,7832300528694181868.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/7832300528694181868.wav,MALE,14.94,خود خودرو تقریباً‌ ساعت 1200 گرینویچ همان روز از صحنه تصادف برده شد.,خود خودرو تقریباً ساعت ۱۲۰۰ گرینویچ همان روز از صحنه تصادف برده شد,خود خودرو تقریبا ساعت دوازده دو سفر گرینویچ ه همان روز از صحنه‌ی تصادف برده شد,4.95643740100013,0.33175618480589897,ok,
1854,6744019583241836038.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/6744019583241836038.wav,MALE,13.08,خود خودرو تقریباً‌ ساعت 1200 گرینویچ همان روز از صحنه تصادف برده شد.,خود خودرو تقریباً ساعت ۱۲۰۰ گرینویچ همان روز از صحنه تصادف برده شد,خود خودرو تقریبا ساعت یک هزار و دویست گرینویچ همان روز از صحنه تصادف برده شد ایست,4.299811039999895,0.3287317308868421,ok,
1854,6545552358659566081.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/6545552358659566081.wav,MALE,11.28,خود خودرو تقریباً‌ ساعت 1200 گرینویچ همان روز از صحنه تصادف برده شد.,خود خودرو تقریباً ساعت ۱۲۰۰ گرینویچ همان روز از صحنه تصادف برده شد,خود خودرو تقریبا ساعت هزار و دویست گرینویچ همان روز از صحنه‌ی تصادف برده شد,2.91727113800016,0.2586233278368936,ok,
1994,5130797695222006152.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/5130797695222006152.wav,MALE,13.62,نیازی به گفتن نیست، اگر یکی از زبان‌های رومی را بلد باشید، یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود.,نیازی به گفتن نیست اگر یکی از زبان‌های رومی را بلد باشید یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود,نیازی به گفتن نیست اگر یکی از زبان‌های رومی را بلد باشید یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود,3.296665750000102,0.24204594346549943,ok,
1994,9609424270772580559.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/9609424270772580559.wav,MALE,8.88,نیازی به گفتن نیست، اگر یکی از زبان‌های رومی را بلد باشید، یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود.,نیازی به گفتن نیست اگر یکی از زبان‌های رومی را بلد باشید یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود,نیازی به گفتن نیست اگر یکی از زبان‌های رومی را بلد باشید یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود,2.936207235999973,0.33065396801801494,ok,
1994,5342715779358900373.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/5342715779358900373.wav,MALE,11.88,نیازی به گفتن نیست، اگر یکی از زبان‌های رومی را بلد باشید، یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود.,نیازی به گفتن نیست اگر یکی از زبان‌های رومی را بلد باشید یادگیری زبان پرتغالی برای شما آسان‌تر خواهد بود,نیازی به گفتن نیست اگر یکی از زبان‌های رومی را بلد باشید یادگیری زبان پرتغالی برای شما آسانتر خواهد بود,2.9355024789997515,0.24709616826597233,ok,
1930,6338638276539628372.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/6338638276539628372.wav,MALE,9.0,شش گروگان شامل كودكان و سالمندان، همینطور عكاسان فیلیپینی، در ابتدا آزاد شدند.,شش گروگان شامل کودکان و سالمندان همینطور عکاسان فیلیپینی در ابتدا آزاد شدند,شش گروگان شامل کودکان و سالمندان همینطور عکاسان فیلیپینی در ابتدا آزاد شدند,2.2782651630000146,0.2531405736666683,ok,
1930,424187478812897100.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/424187478812897100.wav,MALE,10.56,شش گروگان شامل كودكان و سالمندان، همینطور عكاسان فیلیپینی، در ابتدا آزاد شدند.,شش گروگان شامل کودکان و سالمندان همینطور عکاسان فیلیپینی در ابتدا آزاد شدند,شش گروگان شامل کودکان و سالمندان همینطور عکاسان فیلیپینی در ابتدا آزاد شدند,2.8900359469998875,0.27367764649620147,ok,
1930,14127272033568546973.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/14127272033568546973.wav,MALE,9.42,شش گروگان شامل كودكان و سالمندان، همینطور عكاسان فیلیپینی، در ابتدا آزاد شدند.,شش گروگان شامل کودکان و سالمندان همینطور عکاسان فیلیپینی در ابتدا آزاد شدند,شش گروگان شامل کودکان و سالمندان همینطور عکاسان فیلیپینی در ابتدا آزاد شدند,2.430371730999923,0.25800124532907887,ok,
1741,12671929116460307089.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/12671929116460307089.wav,MALE,13.32,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند.,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند,نواحی بزرگ در نواحی شمالی‌تر کاملا کم‌جمعیت هستند و برخی نیز تقریبا نواحی وحشی غیرمسکونی هستم,5.03269795999995,0.37783017717717343,ok,
1741,6897553686231424242.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/6897553686231424242.wav,MALE,12.96,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند.,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند,نواحی بزرگ در نواحی شمالی‌تر کاملا کم‌جمعیت هستند و برخی نیز تقریبا نواحی وحشیه غیرمسکونی هستند,2.855570985000213,0.22033726736112755,ok,
1741,1613598539845360189.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/1613598539845360189.wav,MALE,15.36,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند.,نواحی بزرگ در نواحی شمالی‌تر کاملاً کم جمعیت هستند و برخی نیز تقریباً نواحی وحشی غیرمسکونی هستند,نواحی بزرگ در نواحی شمالی‌تر کاملا کم‌جمعیت هستند و برخی نیز تقریبا نواحی وحشی غیر مسکونی هستند,4.354269046999889,0.28348105774738863,ok,
1774,4209260933838818803.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/4209260933838818803.wav,MALE,18.78,احتمالاً در جزایر دورتر کارت‌های اعتباری پذیرفته نشود، اگرچه ارز بریتانیا و ایالات متحده مورد قبول است؛ از قبل روش پرداخت مورد قبول را با مالکان هماهنگ کنید.,احتمالاً در جزایر دورتر کارت‌های اعتباری پذیرفته نشود اگرچه ارز بریتانیا و ایالات متحده مورد قبول است از قبل روش پرداخت مورد قبول را با مالکان هماهنگ کنید,احتمالا در جزایر دورتر کارت‌های اعتباری پذیرفته نشود اگرچه ارز بریتانیا و ایالات‌متحده مورد قبول است از قبل روش پرداخت مورد قبول را با مالکان هماهنگ کنید,6.320179975999963,0.33653780489882656,ok,
1774,15299933755678085112.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/15299933755678085112.wav,MALE,16.02,احتمالاً در جزایر دورتر کارت‌های اعتباری پذیرفته نشود، اگرچه ارز بریتانیا و ایالات متحده مورد قبول است؛ از قبل روش پرداخت مورد قبول را با مالکان هماهنگ کنید.,احتمالاً در جزایر دورتر کارت‌های اعتباری پذیرفته نشود اگرچه ارز بریتانیا و ایالات متحده مورد قبول است از قبل روش پرداخت مورد قبول را با مالکان هماهنگ کنید,احتمالا در جزایر دورتر کارت‌های اعتباری پذیرفته نشود اگرچه عرضه بریتانیا و ایالات‌متحده مورد قبول است از قبل روش پرداخت مورد قبول را با مالکان هماهنگ کنید,3.512046929999997,0.21922889700374512,ok,
1840,687860785770325953.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/687860785770325953.wav,MALE,16.08,در بسیاری از شهرهای ایتالیا و سایر نقاط جهان، به‌خصوص در لهستان، مجموعه‌های مشابهی ساخته شده که تعداد زیادی از مردم از آن بازدید کرده‌اند.,در بسیاری از شهرهای ایتالیا و سایر نقاط جهان به‌خصوص در لهستان مجموعه‌های مشابهی ساخته شده که تعداد زیادی از مردم از آن بازدید کرده‌اند,در بسیاری از شهرهای ایتالیا و سایر نقاط جهان بخصوص در لهستان مجموعه‌های مشابه ساخته‌شده که تعداد زیادی از مردم از آن بازدید کرده‌اند,3.467474259000028,0.21563894645522563,ok,
1840,14017825635939450332.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/14017825635939450332.wav,MALE,15.54,در بسیاری از شهرهای ایتالیا و سایر نقاط جهان، به‌خصوص در لهستان، مجموعه‌های مشابهی ساخته شده که تعداد زیادی از مردم از آن بازدید کرده‌اند.,در بسیاری از شهرهای ایتالیا و سایر نقاط جهان به‌خصوص در لهستان مجموعه‌های مشابهی ساخته شده که تعداد زیادی از مردم از آن بازدید کرده‌اند,در بسیاری از شهرهای ایتالیا و سایر نقاط جهان بخصوص در لهستان مجموعه‌های مشابه ساخته‌شده که تعداد زیادی از مردم از آن بازدید کردند,4.860313477999625,0.31276148507076096,ok,
1794,9157445353600201219.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/9157445353600201219.wav,MALE,14.94,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم، یک جامعه، که در کنار هم زندگی و کار می‌کنند رعایت می‌شود.,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم یک جامعه که در کنار هم زندگی و کار می‌کنند رعایت می‌شود,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم یک جامعه که در کنار هم زندگی و کار می‌کنند رعایت می‌شود,4.361170568000034,0.2919123539491321,ok,
1794,10197441927924455618.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/10197441927924455618.wav,MALE,13.02,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم، یک جامعه، که در کنار هم زندگی و کار می‌کنند رعایت می‌شود.,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم یک جامعه که در کنار هم زندگی و کار می‌کنند رعایت می‌شود,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم یک جامعه که درکنار هم زندگی و کار می‌کنند روایت می‌شود,2.961843295000108,0.22748412403994686,ok,
1794,5031707733452576946.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/5031707733452576946.wav,MALE,14.1,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم، یک جامعه، که در کنار هم زندگی و کار می‌کنند رعایت می‌شود.,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم یک جامعه که در کنار هم زندگی و کار می‌کنند رعایت می‌شود,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم یک جامعه که در کنار هم زندگی و کار می‌کنند رعایت می‌شود,3.61631774999978,0.25647643617019716,ok,
1835,7330393594601392984.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/7330393594601392984.wav,MALE,16.8,هیچ هشدار سونامی اعلام نشده است و طبق آژانس ژئوفیزیک جاکارتا، از آنجایی که زمین لرزه با شرط شدت 6.5 ریشتر همخوانی نداشت، هشدار سونامی ابلاغ نخواهد شد.,هیچ هشدار سونامی اعلام نشده است و طبق آژانس ژئوفیزیک جاکارتا از آنجایی که زمین لرزه با شرط شدت ۶.۵ ریشتر همخوانی نداشت هشدار سونامی ابلاغ نخواهد شد,هیچ هشدار سونامی اعلام‌نشده است و طبق آژانس ژئوفیزیک جاکارتا ازآنجایی‌که زمین‌لرزه با شدت با شرط شدت شش و نیم ریشتر همخوانی نداشت هشدار سونامی ابلاغ نخواهد شد,5.242399735999697,0.3120476033333153,ok,
1835,11927167883596642564.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/11927167883596642564.wav,MALE,16.86,هیچ هشدار سونامی اعلام نشده است و طبق آژانس ژئوفیزیک جاکارتا، از آنجایی که زمین لرزه با شرط شدت 6.5 ریشتر همخوانی نداشت، هشدار سونامی ابلاغ نخواهد شد.,هیچ هشدار سونامی اعلام نشده است و طبق آژانس ژئوفیزیک جاکارتا از آنجایی که زمین لرزه با شرط شدت ۶.۵ ریشتر همخوانی نداشت هشدار سونامی ابلاغ نخواهد شد,هیچ هشدار سونامی اعلام‌نشده است و طبق آژانس ژئوفیزیک جاکارتا از آنجایی که زمین‌لرزه با شدت شان شیش و نیم بیشتر همخوانی نداشت هشدار سونامی ابلاغ نخواهد شد,4.749182631000167,0.2816834300711843,ok,
1835,18366968121003165711.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/18366968121003165711.wav,MALE,17.64,هیچ هشدار سونامی اعلام نشده است و طبق آژانس ژئوفیزیک جاکارتا، از آنجایی که زمین لرزه با شرط شدت 6.5 ریشتر همخوانی نداشت، هشدار سونامی ابلاغ نخواهد شد.,هیچ هشدار سونامی اعلام نشده است و طبق آژانس ژئوفیزیک جاکارتا از آنجایی که زمین لرزه با شرط شدت ۶.۵ ریشتر همخوانی نداشت هشدار سونامی ابلاغ نخواهد شد,هیچ هشدار سونامی اعلام‌نشده است و طبق آژانس ژئوفیزیک جاکارتا ازآنجایی‌که زمین‌لرزه با شرط شدتش شد شش ممیز پنج ریشتر همخوانی نداشت هشدار سونامی ابلاغ نخواهد شد,4.45881007700018,0.25276701116781064,ok,
1860,14912581824231436291.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/14912581824231436291.wav,MALE,11.4,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند.,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند,4.080856613000378,0.3579698783333665,ok,
1860,11339296291830932697.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/11339296291830932697.wav,MALE,11.58,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند.,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند,3.3870173539999087,0.2924885452504239,ok,
1860,13867692121029489732.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/13867692121029489732.wav,MALE,10.86,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند.,دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند,دفتر فرماندار گفت که نوزده نفر از افراد مجموع مجروح از افسران پلیس بودند,2.851106307000009,0.26253280911602295,ok,
1737,7939358695324365880.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/7939358695324365880.wav,MALE,9.36,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند.,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ به نام گله زندگی می‌کنند,2.0625221489999603,0.22035493044871374,ok,
1737,9195151002294865323.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/9195151002294865323.wav,MALE,10.68,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند.,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند,3.117235070999868,0.29187594297751573,ok,
1737,8791696813341880939.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/8791696813341880939.wav,MALE,9.48,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند.,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند,شیرها اجتماعی‌ترین گربه‌سانان هستند و در گروه‌های بزرگ با نام گله زندگی می‌کنند,2.9450253360000715,0.31065668101266575,ok,
1729,3467450525537874621.wav,/content/drive/MyDrive/persian_asr_llm_error_propagation/data/test_audio/test/3467450525537874621.wav,MALE,25.86,به عنوان مثال، هر ساله دانش آموزان مدرسه بنت در کارولینای شمالی وب سایتی در مورد سفر خود به پایتخت ایالتی طراحی می کنند، هر ساله این وب سایت اصلاح می شود، اما نسخه‌های قدیمی بصورت آنلاین نگهداری می شوند تا دفترچه یادداشت مورد استفاده قرار گیرند.,به عنوان مثال هر ساله دانش آموزان مدرسه بنت در کارولینای شمالی وب سایتی در مورد سفر خود به پایتخت ایالتی طراحی می کنند هر ساله این وب سایت اصلاح می شود اما نسخه‌های قدیمی بصورت آنلاین نگهداری می شوند تا دفترچه یادداشت مورد استفاده قرار گیرند,به عنوان مثال هر دانه سر سال دانش آموزان مدرسه بنز در کارولینای شمالی وبسایتی در مورد سفر خود به پایتخت ایالتی طراحی می‌کند هر ساله این وبسایت اصلاح می‌شود اما نسخه‌های قدیمی به صورت آنلاین نگهداری میشم تا دفترچه یادداشت مورد استفاده قرار گیرد,7.039811826999994,0.27222783553750945,ok,
